s_date,s_odo,s_fuel,e_date,e_odo,e_fuel,s_lng,s_lat,e_lng,e_lat,s_gps_odo,e_gps_odo,idle_time,max_rpm,s20,s30,s40,s50,s60,s70,s80,s90,s100,s110,s120,s130,s140,s150,s_can_batt_level,e_can_batt_level,reg_dt,unique_dt,complete_yn,gps_odo_yn
2022-05-24,33620128,249.249,2022-05-24,33624996,245.245,129.4692688,35.68545532,129.6007996,35.70727158,33619604,33625172,752.6559448,1960.959,68.068,295.3349304,136.136,35.035,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-24,2022-05-24,1,0
2021-09-16,36156636,175.175,2021-09-16,36158364,160.16,129.4668121,35.70581436,129.3679199,35.21108246,36191855.7,36158060,23.023,1635.404297,11.011,26.026,39.039,13.013,84.084,0,0,0,0,0,0,0,0,0,0,0,2021-09-16,2021-09-16,1,0
2022-06-30,30703622,152.152,2022-06-30,30691746,150.15,129.4764252,35.69851685,129.4646912,35.71521759,30692404,30691824,332.332,1307.306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-30,2022-06-30,1,0
2021-07-02,5210175,70.07,2021-07-02,5210661.5,70.07,129.4640503,35.54297638,129.3768005,35.70748901,5209987.5,5210843,9.009,1752.751,28.028,50.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-02,2021-07-02,1,0
2022-03-30,35903792,116.116,2022-03-30,35958060,217.217,129.4681091,35.71304321,129.1463623,35.79671478,35904732,35960196,295.336731,4356.22998,171.171,82.082,395.3055725,469.174469,170.17,-571.4100952,769.5773315,523.3547363,599.3822632,0,0,0,0,0,0,0,2022-03-30,2022-03-30,1,0
2021-09-09,28496902,115.115,2021-09-09,28497740,120.12,129.4667511,35.69326401,129.4782867,35.68234634,28497134,28498008,10.01,1784.783,57.057,41.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-09,2021-09-09,1,0
2022-03-10,43202700,615.615,2022-03-10,43267720,565.565,129.4725647,35.70082474,132.9707336,42.08414841,43219196,43281548,906.906,3660.538086,678.0855103,442.3886414,405.0632324,361.361,-558.52771,756.7615967,871.3239746,7.007,658.3447266,396.2158813,-98.24225616,12.012,0,0,0,0,2022-03-10,2022-03-10,1,0
2021-08-26,20717914,146.146,2021-08-26,20726394,135.135,129.4773407,35.70445633,129.4073486,35.09877777,20718096,20726204,248.248,3353.635986,219.219,105.105,80.08,11.011,16.016,18.018,56.056,96.096,22.022,0,0,0,0,0,0,0,2021-08-26,2021-08-26,1,0
2021-09-09,11208907,180.18,2021-09-09,11212409,160.16,129.4824219,35.71651459,129.4896393,35.72153854,11208489,11212750,935.9727783,2023.021,256.256,194.194,28.028,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-09,2021-09-09,1,0
2022-02-17,28469110,383.9898682,2022-02-17,28471454,104.104,129.4760437,35.70434189,129.4956207,35.86230469,28468958,28470594,108.108,2079.042725,6.006,43.043,75.075,14.014,0,0,0,0,0,0,0,0,0,0,0,0,2022-02-17,2022-02-17,1,0
2021-12-01,23033506,187.187,2021-12-01,23035434,187.187,129.4828949,35.73784637,129.4858093,35.68227768,23034014,23035144,13.013,1680.679,10.01,21.021,31.031,24.024,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-01,2021-12-01,1,0
2021-07-02,5218987,65.065,2021-07-02,5263716,40.04,129.4743958,35.70397949,129.1304779,35.78927612,5215221,5261070,19.019,3721.343018,106.106,780.274353,319.319,703.0665894,388.388,142.8241882,7.007,-171.3165436,16.016,0,0,0,0,0,0,0,2021-07-02,2021-07-02,1,0
2022-05-11,44330632,670.67,2022-05-11,44332924,670.67,129.4776459,35.68691635,129.6231384,35.64345551,44345292,44346816,123.123,2004.002,-1030.134155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-11,2022-05-11,1,0
2021-11-17,45693768,240.24,2021-11-17,45694532,240.24,129.4716339,36.03385162,129.7451324,35.83882904,45693520,45694376,55.055,1885.884,34.034,35.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-17,2021-11-17,1,0
2022-01-21,29946604,90.09,2022-01-21,29942220,215.215,129.4689026,35.64708328,129.4631348,36.00168991,29946674,29942782,9.009,1499.498,25.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-21,2022-01-21,1,0
2022-04-14,31644732,-683.5575562,2022-04-14,31736934,32.032,129.4704437,35.68988037,126.9960175,12.61682224,31645316,31739778,358.5240173,3123.12,94.094,173.173,150.15,860.0252075,129.129,357.357,189.9383545,75.27052307,1265.699951,-568.0479126,-74.55686951,-3814.150391,-8911.02832,0,0,0,2022-04-14,2022-04-14,1,0
2022-07-13,30888548,145.145,2022-07-13,30905322,140.14,129.4693146,35.70013046,129.4483948,35.62861633,30889360,30905676,306.306,2162.16,207.207,171.171,137.137,107.107,255.255,218.218,62.062,0,0,0,0,0,0,0,0,0,2022-07-13,2022-07-13,1,0
2021-09-15,43642912,110.11,2021-09-15,43652860,220.22,129.4707031,35.58932877,129.4264526,34.74507523,43642288,43653624,16.016,9485.462891,21.021,17.017,19.019,40.04,3.003,27.027,-37.11717606,64.064,-84.45267487,-392.2694702,0,0,0,0,0,0,2021-09-15,2021-09-15,1,0
2022-06-17,33264522,135.135,2022-06-17,33316304,85.085,129.4704895,35.70104599,129.1023407,34.86493683,33265864,33320806,1180.972778,3001.999,244.244,497.497,306.3858032,497.497,332.7801208,350.35,235.9399872,165.165,-103.1208267,0,0,0,0,0,0,0,2022-06-17,2022-06-17,1,0
2021-09-14,43629104,110.11,2021-09-14,43631648,110.11,129.4699554,35.70890427,129.4717255,35.89697266,43630504,43631316,-3.003,1618.69519,24.024,9.009,46.046,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-14,2021-09-14,1,0
2022-06-29,34668016,45.045,2022-06-29,34669136,42.042,129.4728241,35.70209122,129.4697571,35.70565414,34668568,34669740,520.5094604,1544.543,108.108,56.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-29,2022-06-29,1,0
2022-06-22,67369432,45.045,2022-06-22,67332200,50.05,129.4889069,35.69982529,129.5996094,35.7745285,67328400,67338120,117.117,994.4770508,52.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-22,2022-06-22,1,0
2022-06-30,34699080,-380.5244751,2022-06-30,34700696,122.122,129.4730072,35.60820007,129.4910736,35.71257782,34699452,34701292,107.107,1409.375244,53.053,35.035,53.053,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-30,2022-06-30,1,0
2021-11-27,20634520,342.342,2021-11-27,20670780,1767.439819,129.4658661,35.70508575,129.2373047,35.81203842,20636784,20666456,306.306,3117.25293,107.1381149,283.283,437.6636658,416.416,782.782,158.158,55.055,60.06,0,0,0,0,0,0,0,0,2021-11-27,2021-11-27,1,0
2022-06-30,34709196,107.107,2022-06-30,34714544,104.104,129.4688873,35.66791916,129.4697113,35.42733002,34710188,34712804,21.021,1860.568359,90.09,90.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-30,2022-06-30,1,0
2021-06-28,19346792,214.214,2021-06-28,19391324,316.1698303,129.4683228,35.686306,129.1361694,35.54984665,19348874,19391044,532.0919189,3233.23,117.117,102.102,431.431,383.383,241.241,303.1549377,554.546875,139.3469391,191.454361,0,0,0,0,0,0,0,2021-06-28,2021-06-28,1,0
2022-06-30,66419952,160.16,2022-06-30,66422220,165.165,129.4704285,35.6933136,129.4408417,35.64999771,66419916,66422068,353.353,1598.576172,95.095,113.113,26.026,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-30,2022-06-30,1,0
2022-06-30,66427700,145.145,2022-06-30,66475128,115.115,129.4694672,35.70582962,130.4837494,35.65616608,66427360,66486792,453.453,4206.791016,97.097,89.14976501,163.163,383.2980347,568.4725952,274.274,249.249,99.099,28.028,78.078,0,0,0,0,0,0,2022-06-30,2022-06-30,1,0
2022-04-20,23929788,210.21,2022-04-20,23930386,215.215,129.4672394,35.70976639,129.5084839,35.60542679,24406360,24407144,14.014,1783.782,17.017,23.023,31.031,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-20,2022-04-20,1,0
2021-10-15,9085181,235.235,2021-10-15,9086842,230.23,129.4704285,36.62776184,129.5067902,35.72515869,9085560,9086855,0,978.978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-10-15,2021-10-15,1,0
2022-06-28,57469764,90.09,2022-06-28,57517060,140.14,129.4631805,35.77007675,129.1380005,35.55451965,57469668,57514484,437.437,2499.082031,172.172,172.172,242.3668976,95.55393219,267.5799255,300.3,1361.150024,-186.1754913,-86.27623749,19.019,0,0,0,0,0,0,2022-06-28,2022-06-28,1,0
2022-06-29,34670704,-535.4612427,2022-06-29,34681664,302.5203247,129.4815369,35.70259094,129.4278717,35.62329483,34670724,34681520,140.14,2756.754,71.071,81.081,109.109,90.09,7.007,26.026,326.9481506,0,74.074,723.2988281,0,0,0,0,0,0,2022-06-29,2022-06-29,1,0
2022-06-30,30691724,150.15,2022-06-30,30693438,145.145,129.4847107,35.71837234,129.4482574,35.69071579,30691862,30693268,83.083,1776.051636,29.029,134.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-30,2022-06-30,1,0
2022-06-28,57463964,75.075,2022-06-28,57463828,90.09,129.4804077,35.70669937,129.4737701,35.70806885,57463920,57463900,1220.187134,909.5065918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-28,2022-06-28,1,0
2022-06-28,45467068,665.665,2022-06-28,45468528,660.66,129.4652252,35.70585251,129.424057,35.65960693,45481204,45482968,12.012,1888.887,151.151,16.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-28,2022-06-28,1,0
2022-04-07,53672772,40.04,2022-04-07,53724052,160.16,129.4711914,35.74598312,129.1346436,35.55283356,53682276,53725160,453.453,4813.592285,127.127,172.172,378.2812805,347.347,262.262,271.2587891,206.206,679.1809692,109.109,39.039,0,0,0,0,0,0,2022-04-07,2022-04-07,1,0
2022-06-22,67341048,45.045,2022-06-22,67341536,45.045,129.4707947,35.69805908,129.4553223,35.67821121,67337184,67337720,33.033,1405.296631,13.013,8.008,20.02,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-22,2022-06-22,1,0
2022-06-30,13999747,145.145,2022-06-30,14000567,150.15,129.4721985,35.70432663,129.4879761,35.71071243,13998214,14000875,423.423,1777.161011,81.081,48.048,31.031,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-30,2022-06-30,1,0
2022-03-10,43202388,620.62,2022-03-10,43203732,615.615,129.4675598,35.74480438,129.4836121,35.77318954,43217080,43217972,22.022,1941.94,50.05,17.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-10,2022-03-10,1,0
2022-04-20,23931450,215.215,2022-04-20,23994270,180.18,129.4703979,35.70569229,129.1358032,35.56056595,24407752,24472674,332.332,3846.999023,129.129,89.089,279.3049622,363.363,665.4138794,321.321,40.76160812,612.0514526,815.1694946,-269.8786621,0,0,0,0,0,0,2022-04-20,2022-04-20,1,0
2021-11-15,29128682,182.3697052,2021-11-15,29133200,-542.9387817,129.4690552,35.71776199,129.5973816,35.63158798,29128644,29132222,557.9505005,2653.9375,112.112,235.235,56.056,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-15,2021-11-15,1,0
2022-04-10,64448320,65.065,2022-04-10,64460616,215.215,129.4796753,35.70604706,129.5578613,35.84764481,64447656,64459916,141.141,2175.173,153.153,158.158,-180.9950714,-32.52058029,40.04,0,0,0,0,0,0,0,0,0,0,0,2022-04-10,2022-04-10,1,0
2022-04-07,53668784,40.04,2022-04-07,53680452,40.04,129.4711304,35.66987228,129.4680786,35.77845764,53678688,53685200,61.061,1880.879,80.08,43.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-04-07,2022-04-07,1,0
2022-05-08,74642800,200.2,2022-05-08,74663160,295.295,129.4688416,35.65433121,129.3821869,35.70449066,74636984,74666184,715.3076172,2623.884766,118.118,187.187,521.1959839,394.394,255.255,392.8465271,132.132,32.30820847,43.043,0,0,0,0,0,0,0,2022-05-08,2022-05-08,1,0
2022-06-29,13972188,80.08,2022-06-29,13972391,80.08,129.4707947,35.70954895,129.4720306,35.705616,13972423,13972426,3.003,963.5876465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-29,2022-06-29,1,0
2021-09-28,7397221.5,100.1,2021-09-28,7399251,95.095,129.4646454,35.698349,129.4849548,35.70710754,7397244,7399695,94.094,2311.309,108.108,102.102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-28,2021-09-28,1,0
2022-06-28,57467344,70.07,2022-06-28,57470320,90.09,129.5359497,35.7070694,129.4704132,35.72320938,57466832,57469672,226.226,1845.844,62.062,104.104,83.083,13.013,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-28,2022-06-28,1,0
2022-06-30,45513876,590.59,2022-06-30,45562656,520.52,129.4478302,35.71607971,129.1376801,35.53126144,45528648,45577228,315.315,3572.287842,243.5726624,166.7634125,414.414,386.386,361.361,231.231,160.16,88.088,631.4559937,-378.6703796,5.005,-578.0767212,0,0,0,0,2022-06-30,2022-06-30,1,0
2022-01-11,41783288,310.31,2022-01-11,41785084,295.295,129.4691772,35.7019043,129.4320984,35.62530136,41797756,41799512,34.034,3362.359,77.077,27.027,12.012,35.035,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-11,2022-01-11,1,0
2022-05-19,78161408,130.13,2022-05-19,78164448,115.115,129.46521,35.71472168,129.3718414,35.80857849,78161424,78163496,45.045,1866.331177,42.042,137.137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-19,2022-05-19,1,0
2021-09-28,7393417.5,110.11,2021-09-28,7395635,100.1,129.4691772,35.70585632,129.4743042,35.94726563,7393464.5,7395463,130.13,1655.654,78.078,66.066,22.022,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-28,2021-09-28,1,0
2022-05-10,28661220,201.201,2022-05-10,28650894,201.201,129.4703674,35.70494843,129.4945679,35.78815079,28645896,28649474,107.107,1862.861,168.168,144.144,60.06,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-10,2022-05-10,1,0
2022-06-28,45473092,660.66,2022-06-28,45474944,650.65,129.4678497,35.70582962,129.299408,36.96331024,45486344,45489220,303.303,1997.996,136.136,124.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-28,2022-06-28,1,0
2021-07-01,5086180.5,145.145,2021-07-01,5088203,145.145,129.4720459,35.70290375,129.4544678,35.6908493,5086372,5088067,11.011,1890.889,28.028,82.082,47.047,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-01,2021-07-01,1,0
2022-07-13,30878542,164.164,2022-07-13,30880408,158.158,129.4733276,35.70488739,129.481842,36.1220665,30877784,30880634,858.7861938,1730.42688,117.117,168.8964386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-13,2022-07-13,1,0
2022-06-30,66414780,160.16,2022-06-30,66418568,160.16,129.4407043,35.70443344,129.4945679,35.82474899,66415656,66418428,51.051,2152.15,37.037,29.029,51.051,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-30,2022-06-30,1,0
2021-12-29,62242920,270.27,2021-12-29,62245508,240.24,129.4692078,35.90222931,129.3285675,35.71427536,62243888,62245360,48.048,1609.608,74.074,15.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-29,2021-12-29,1,0
2022-06-30,30702120,132.132,2022-06-30,30755384,93.093,129.4733124,35.69962692,129.1555786,35.79203796,30702222,30757040,212.212,4784.782227,64.064,157.157,243.243,147.147,514.514,300.4749146,415.6924744,-833.9508057,156.156,46.046,16.016,0,0,0,0,0,2022-06-30,2022-06-30,1,0
2021-11-17,45695240,235.235,2021-11-17,45695712,235.235,129.4755096,35.73955536,129.7739563,36.10495377,45695268,45695804,13.013,2094.995361,42.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-17,2021-11-17,1,0
2022-05-10,47725168,130.13,2022-05-10,47728576,140.14,129.4841003,35.69464111,129.4393311,35.58724594,47726340,47728388,32.032,1868.867,78.078,168.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-10,2022-05-10,1,0
2021-07-13,15170687,178.178,2021-07-13,15176974,174.174,129.4586487,35.61548996,129.4760742,35.69362259,15178469,15176114,104.104,1686.685,50.05,61.061,24.024,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-13,2021-07-13,1,0
2021-08-25,10690442,120.12,2021-08-25,10695580,125.125,129.4547577,35.71187973,129.5069275,35.85422897,10690367,10695704,152.152,2236.234,62.062,72.072,56.056,152.152,18.018,49.049,0,0,0,0,0,0,0,0,0,0,2021-08-25,2021-08-25,1,0
2022-06-29,13972301,80.08,2022-06-29,13973876,75.075,129.4559326,35.70585632,129.4784546,35.52541351,13972446,13974252,751.3493042,2113.111,44.044,97.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-29,2022-06-29,1,0
2021-09-14,24266198,210.21,2021-09-14,24266428,209.209,129.4595642,35.61574173,129.4589844,36.02445602,24266504,24267036,8.008,2042.04,0,11.011,26.026,17.017,18.018,19.019,0,0,0,0,0,0,0,0,0,0,2021-09-14,2021-09-14,1,0
2022-06-30,34705020,120.12,2022-06-30,34703660,115.115,129.4706726,35.73055267,129.4603119,35.67069626,34702632,34704580,346.346,1559.558,95.095,124.124,29.029,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-30,2022-06-30,1,0
2022-06-27,45462116,665.665,2022-06-27,45463356,665.665,129.492691,35.69392395,129.6378326,35.5640831,45476268,45477768,100.1,1846.845,58.058,25.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-27,2022-06-27,1,0
2022-03-10,43197248,620.62,2022-03-10,43200600,620.62,129.4562531,35.69765472,129.3664551,35.56126404,43212484,43214728,60.06,1851.85,223.223,13.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-03-10,2022-03-10,1,0
2022-01-18,58998339.4,120.12,2022-01-18,58998339.4,120.12,129.4746552,35.69953918,129.4702911,35.70594025,58998339.4,58998339.4,112.2631226,776.9888306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-18,2022-01-18,1,0
2022-01-18,58939548,120.12,2022-01-18,58998339.4,120.12,129.4702911,35.70594025,129.4702911,35.70594025,58998339.4,58998339.4,44.044,725.8488159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-18,2022-01-18,1,0
2022-01-18,58998339.4,120.12,2022-01-18,58939032,120.12,129.4702911,35.70594025,129.4693604,35.70703125,58998339.4,58939644,565.713501,1126.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-18,2022-01-18,1,0
2022-01-18,58998339.4,120.12,2022-01-18,58941236,100.1,129.4745026,35.72079086,129.515152,35.798172,58939424,58941220,65.065,2058.056,20.02,57.057,28.028,43.043,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-18,2022-01-18,1,0
2021-09-28,7393251,110.11,2021-09-28,7393634,110.11,129.4668579,35.67774582,129.4707794,35.70376205,7393563.5,7393584.5,0,212.3330231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-28,2021-09-28,1,0
2022-06-29,13975756,75.075,2022-06-29,13978801,80.08,129.4771118,35.71340942,129.4704742,35.6632309,13975745,13978572,222.222,1760.119019,101.101,89.089,86.086,4.004,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-29,2022-06-29,1,0
2021-09-15,43639436,100.1,2021-09-15,43642044,110.11,129.47229,35.69270706,129.4714966,35.63995743,43639952,43642084,160.16,1817.816,29.029,51.051,73.073,43.043,21.021,0,0,0,0,0,0,0,0,0,0,0,2021-09-15,2021-09-15,1,0
2021-12-29,62255728,240.24,2021-12-29,62285568,230.23,129.4843445,35.64245605,129.3358459,35.7251358,62252824,62280092,341.341,2745.42627,91.091,183.183,196.196,432.432,374.374,450.90625,32.032,0,0,0,0,0,0,0,0,0,2021-12-29,2021-12-29,1,0
2022-06-02,65666824,115.115,2022-06-02,65667720,105.105,129.4710236,35.6748085,129.4925995,35.24209213,65666444,65668020,47.047,1833.832,-589.9083862,20.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-02,2022-06-02,1,0
2021-11-24,7785162,165.165,2021-11-24,7793369,160.16,129.4723206,35.68228912,129.5814362,36.00806046,7785213,7793292.5,0,2643.452148,65.065,82.082,138.138,1930.853027,9.009,0,0,0,0,0,0,0,0,0,0,0,2021-11-24,2021-11-24,1,0
2022-06-30,45498308,615.615,2022-06-30,45499840,610.61,129.4638672,35.70585632,129.0986023,36.51276398,45512508,45513992,25.025,1864.863,87.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-30,2022-06-30,1,0
2021-09-14,24262624,-10.47998333,2021-09-14,24263474,32.032,129.4750366,35.42628479,129.5325165,35.53943634,24262738,24263408,141.141,1235.096191,59.059,26.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-14,2021-09-14,1,0
2022-02-17,28484152,-256.3031921,2022-02-17,28554566,185.185,129.4745789,35.82598495,129.1475525,35.79353714,28484352,28535190,2354.575439,3603.683594,273.273,392.6096191,182.0638275,664.2626343,1903.519531,186.186,372.4314575,6.006,207.207,-332.6736145,0,0,0,0,0,0,2022-02-17,2022-02-17,1,0
2022-07-14,30921234,121.121,2022-07-14,30923490,942.0113525,129.4467316,35.71841049,129.4056549,35.42687988,30921386,30924416,1540.19043,1661.602783,90.09,260.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-07-14,2022-07-14,1,0
2022-01-21,29944588,95.095,2022-01-21,29945888,90.09,129.4480743,35.6937294,129.4687805,35.63536453,29943874,29946490,304.304,1749.748,59.059,106.106,132.132,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-01-21,2022-01-21,1,0
2022-05-11,65610352,140.14,2022-05-11,65613520,125.125,129.4907532,35.72536087,129.4353485,35.77267456,65639932,65625712,69.069,1753.752,42.042,113.113,34.034,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-05-11,2022-05-11,1,0
2022-06-09,30016758,120.12,2022-06-09,30061926,-85.30939484,129.4385681,35.71360016,129.139267,35.79699707,30013236,30064608,972.8735962,2881.879,109.109,196.196,274.274,384.384,253.253,477.477,4628.966309,-4.725596905,-321.9029846,20.02,0,0,0,0,0,0,2022-06-09,2022-06-09,1,0
2021-09-15,11615454,180.18,2021-09-15,11622695,180.18,129.4745789,35.69760513,129.4542999,37.09083939,11615758,11623059,187.187,2502.984131,102.102,93.093,125.125,19.019,28.028,447.909729,0,0,0,0,0,0,0,0,0,0,2021-09-15,2021-09-15,1,0
2021-09-14,24260912,32.032,2021-09-14,24262540,32.032,129.4788055,35.74790955,129.4768372,35.71660995,24262614,24286862.6,2.002,720.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-14,2021-09-14,1,0
2021-08-11,21952494,1523.306885,2021-08-11,22014258,140.14,129.4706726,35.55286407,130.0409851,7.438872814,21958326,22015348,1916.859863,3708.592529,1292.894897,850.2718506,551.551,116.1977997,487.487,775.9160156,242.242,0,0,0,0,0,0,0,0,0,2021-08-11,2021-08-11,1,0
2021-09-15,11605099,85.085,2021-09-15,11607741,80.08,129.4898071,35.69787979,129.4749603,34.62913895,11605156,11607301,36.036,1937.936,81.081,129.129,30.03,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-15,2021-09-15,1,0
2022-06-02,65671448,100.1,2022-06-02,65676472,105.105,129.4748688,35.70580673,129.4698486,35.61888885,65671288,65673064,449.8027954,1981.98,54.054,110.11,54.054,50.05,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-02,2022-06-02,1,0
2022-06-30,45514360,585.585,2022-06-30,45515044,590.59,129.4734039,35.77191162,129.4634247,35.72406769,45527984,45528524,9.009,1680.767334,21.021,28.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-30,2022-06-30,1,0
2021-07-13,15188129,160.16,2021-07-13,15189832,152.152,129.4729309,35.68572235,129.6766968,35.76211166,15188072,15189583,1410.832031,1772.867798,59.059,58.058,35.035,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-13,2021-07-13,1,0
2021-09-08,28487984,125.125,2021-09-08,28490218,130.13,129.4701538,35.7255249,129.4735718,35.68916702,28487810,28490116,77.077,1888.887,23.023,134.134,17.017,13.013,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-08,2021-09-08,1,0
2021-09-09,28492636,130.13,2021-09-09,28493456,125.125,129.4678345,35.7063179,129.4873505,35.6736908,28492412,28493026,124.124,1770.714966,6.006,112.112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-09,2021-09-09,1,0
2021-11-21,73837856,330.33,2021-11-21,73838136,315.315,129.4753113,35.66157913,129.4888763,35.67507935,73837256,73839312,17.017,2093.25,12.012,110.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-11-21,2021-11-21,1,0
2022-06-28,45464208,665.665,2022-06-28,45466380,670.67,129.4686127,35.39133453,129.4758759,35.71214676,45478800,45480676,1412.700684,1723.224976,131.131,25.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022-06-28,2022-06-28,1,0
2022-04-25,10609891,155.155,2022-04-25,10626921,145.145,129.4880676,36.15650177,129.3970795,35.80406189,10608519,10627093,148.148,2612.757813,42.042,94.094,83.083,133.6580353,193.1136169,128.128,25.025,104.104,81.081,26.026,0,0,0,0,0,0,2022-04-25,2022-04-25,1,0
2021-06-18,43704020,330.33,2021-06-18,43751952,275.275,129.457962,35.71882629,129.1407928,35.56035233,43708268,43751976,127.127,3240.237,175.175,163.163,165.3308563,715.5716553,289.4204407,186.186,328.1714478,1373.264526,37.037,24.024,0,0,0,0,0,0,2021-06-18,2021-06-18,1,0
2022-06-17,45254400,615.615,2022-06-17,45298336,590.59,129.4634705,35.69532776,129.1403809,35.56255341,45268964,45313848,408.408,2532.53,169.169,374.4027405,437.437,353.353,729.729,70.07,167.167,57.37771606,0,0,0,0,0,0,0,0,2022-06-17,2022-06-17,1,0
2021-09-15,11608426,95.095,2021-09-15,11609379,85.085,129.4771729,35.69022369,129.4635315,35.95653915,11608340,11609383,24.024,1312.380493,36.036,46.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-09-15,2021-09-15,1,0
2021-08-25,10686365,140.14,2021-08-25,10688180,130.13,129.4909973,35.70677567,129.4767456,36.31151962,10686680,10688572,78.078,1522.521,34.034,108.108,24.024,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-08-25,2021-08-25,1,0
2021-07-02,5211145,65.065,2021-07-02,5211699,70.07,129.4707794,35.77373886,129.4583588,35.69159317,5211286.5,5211669,6.006,1680.679,6.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-07-02,2021-07-02,1,0
2021-12-08,21196696,126.126,2021-12-08,21198688,122.122,129.528244,35.6511116,129.5067139,35.780159,21196736,21199058,82.082,1621.09314,65.065,44.044,65.065,14.014,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-08,2021-12-08,1,0
2021-12-29,62307645.4,240.24,2021-12-29,62245448,240.24,129.4673004,35.72195435,129.4864349,35.81179428,62307645.4,62245380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021-12-29,2021-12-29,1,0
